Rent,Size,BHK,Bathroom,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
7000,1100,2,2,False,False,True,False,True,False,False,False,False
12000,1200,2,3,False,False,True,False,True,False,False,False,False
12000,650,2,2,False,False,True,False,True,False,False,False,False
26000,900,2,2,False,True,False,False,True,False,False,False,False
13000,100,3,2,False,False,True,False,True,False,False,False,False
30000,1100,2,2,False,False,True,False,True,False,False,False,False
30000,585,2,2,False,False,True,False,True,False,False,False,False
12000,740,2,2,False,False,True,False,True,False,False,False,False
10000,550,1,1,False,False,True,False,True,False,False,False,False
13000,786,2,2,True,False,False,False,True,False,False,False,False
13000,1100,2,2,False,False,True,False,True,False,False,False,False
40000,1500,3,3,False,True,False,False,True,False,False,False,False
25000,1440,3,3,False,True,False,False,True,False,False,False,False
8000,700,1,1,False,True,False,False,True,False,False,False,False
6000,450,1,1,False,False,True,False,True,False,False,False,False
17000,1200,3,2,False,True,False,False,True,False,False,False,False
17000,1785,3,3,False,True,False,False,True,False,False,False,False
15000,1050,2,2,False,True,False,False,True,False,False,False,False
8500,700,2,1,False,True,False,False,True,False,False,False,False
8500,450,2,1,False,False,True,False,True,False,False,False,False
11000,803,2,2,False,True,False,False,True,False,False,False,False
60000,1800,3,3,False,True,False,False,True,False,False,False,False
18000,985,2,2,False,False,True,False,True,False,False,False,False
70000,2880,4,3,False,True,False,False,True,False,False,False,False
10000,850,2,2,False,False,True,False,True,False,False,False,False
20000,1100,3,2,False,False,True,False,True,False,False,False,False
16000,1100,2,2,False,True,False,False,True,False,False,False,False
10000,1500,2,2,True,False,False,False,True,False,False,False,False
100000,1975,3,3,False,True,False,False,True,False,False,False,False
7000,400,1,1,False,False,True,False,True,False,False,False,False
17000,914,2,2,False,True,False,False,True,False,False,False,False
17000,1000,2,2,False,True,False,False,True,False,False,False,False
39000,1170,3,2,False,True,False,False,True,False,False,False,False
6500,350,1,1,False,False,True,False,True,False,False,False,False
15000,1120,3,2,False,False,True,False,True,False,False,False,False
17000,1100,2,2,False,False,True,False,True,False,False,False,False
6800,500,1,1,False,False,True,False,True,False,False,False,False
110000,1435,3,3,True,False,False,False,True,False,False,False,False
8500,200,1,1,False,True,False,False,True,False,False,False,False
65000,1444,3,3,False,True,False,False,True,False,False,False,False
7500,350,1,1,False,True,False,False,True,False,False,False,False
10000,800,2,2,False,True,False,False,True,False,False,False,False
34000,1503,3,2,False,True,False,False,True,False,False,False,False
17000,1200,3,3,False,False,True,False,True,False,False,False,False
23000,900,3,2,False,False,True,False,True,False,False,False,False
17000,625,1,1,False,True,False,False,True,False,False,False,False
8500,860,2,2,False,True,False,False,True,False,False,False,False
10000,960,2,2,False,False,True,False,True,False,False,False,False
8000,550,2,1,False,False,True,False,True,False,False,False,False
30000,1000,3,3,False,True,False,False,True,False,False,False,False
15000,520,1,1,False,True,False,False,True,False,False,False,False
25000,1500,3,2,False,False,True,False,True,False,False,False,False
16500,966,2,2,False,True,False,False,True,False,False,False,False
40000,1400,3,3,False,True,False,False,True,False,False,False,False
15000,1300,3,2,False,True,False,False,True,False,False,False,False
12000,1062,3,2,False,True,False,False,True,False,False,False,False
35000,1850,3,3,False,True,False,False,True,False,False,False,False
8000,600,2,2,False,False,True,False,True,False,False,False,False
11000,1000,2,2,False,True,False,False,True,False,False,False,False
20000,1065,3,3,False,True,False,False,True,False,False,False,False
17000,950,3,3,False,False,True,False,True,False,False,False,False
9000,740,2,2,False,False,True,False,True,False,False,False,False
16500,700,2,2,False,True,False,False,True,False,False,False,False
12000,880,2,2,False,False,True,False,True,False,False,False,False
12500,890,2,2,False,False,True,False,True,False,False,False,False
25000,1100,2,2,False,False,True,False,True,False,False,False,False
15000,700,2,2,True,False,False,False,True,False,False,False,False
14000,1155,3,2,False,False,True,False,True,False,False,False,False
72000,1500,3,3,False,True,False,False,True,False,False,False,False
10000,550,1,1,False,False,True,False,True,False,False,False,False
17000,1000,2,2,False,True,False,False,True,False,False,False,False
12000,550,2,2,False,False,True,False,True,False,False,False,False
72000,2900,3,3,False,True,False,False,True,False,False,False,False
26000,2100,3,2,False,True,False,False,True,False,False,False,False
10500,1000,2,2,False,False,True,False,True,False,False,False,False
15000,800,2,1,False,False,True,False,True,False,False,False,False
8500,900,2,1,False,False,True,False,True,False,False,False,False
10000,800,2,2,False,True,False,False,True,False,False,False,False
10000,1015,2,3,False,True,False,False,True,False,False,False,False
25000,1700,3,3,False,True,False,False,True,False,False,False,False
10000,850,1,1,False,False,True,False,True,False,False,False,False
13000,1260,2,3,False,True,False,False,True,False,False,False,False
16000,800,2,2,False,True,False,False,True,False,False,False,False
5000,550,1,1,False,False,True,False,True,False,False,False,False
9500,800,2,2,False,True,False,False,True,False,False,False,False
18000,1200,3,2,False,True,False,False,True,False,False,False,False
24000,1570,3,3,False,True,False,False,True,False,False,False,False
6166,570,1,1,False,True,False,False,True,False,False,False,False
20000,900,2,2,False,True,False,False,True,False,False,False,False
13000,700,2,2,False,False,True,False,True,False,False,False,False
8000,500,1,1,False,False,True,False,True,False,False,False,False
18000,1000,2,2,False,False,True,False,True,False,False,False,False
20000,700,2,2,False,False,True,False,True,False,False,False,False
14000,690,2,1,False,False,True,False,True,False,False,False,False
15000,100,2,2,False,True,False,False,True,False,False,False,False
25000,1200,3,3,False,True,False,False,True,False,False,False,False
26000,1200,2,2,False,True,False,False,True,False,False,False,False
9000,800,2,2,False,False,True,False,True,False,False,False,False
15000,1157,3,3,False,False,True,False,True,False,False,False,False
15000,780,2,2,False,True,False,False,True,False,False,False,False
130000,2792,3,5,True,False,False,False,True,False,False,False,False
7500,500,1,1,False,False,True,False,True,False,False,False,False
9500,750,2,2,False,False,True,False,True,False,False,False,False
60000,1800,6,6,True,False,False,False,True,False,False,False,False
7000,500,1,1,False,True,False,False,True,False,False,False,False
23000,1153,2,2,False,True,False,False,True,False,False,False,False
18000,500,1,1,True,False,False,False,True,False,False,False,False
18000,1000,3,2,False,False,True,False,True,False,False,False,False
6000,510,1,1,False,False,True,False,True,False,False,False,False
13000,730,2,2,False,True,False,False,True,False,False,False,False
15000,950,2,2,False,False,True,False,True,False,False,False,False
10000,730,2,2,False,True,False,False,True,False,False,False,False
22000,1400,3,2,False,True,False,False,True,False,False,False,False
10000,900,2,2,False,True,False,False,True,False,False,False,False
6500,506,1,1,False,False,True,False,True,False,False,False,False
7000,749,2,2,False,False,True,False,True,False,False,False,False
18000,520,1,1,False,True,False,False,True,False,False,False,False
7000,850,2,2,False,False,True,False,True,False,False,False,False
22000,1000,2,2,False,True,False,False,True,False,False,False,False
7000,600,1,1,False,False,True,False,True,False,False,False,False
15000,1900,1,1,False,True,False,False,True,False,False,False,False
8000,600,2,1,False,True,False,False,True,False,False,False,False
7000,500,1,1,False,False,True,False,True,False,False,False,False
9000,550,1,1,False,False,True,False,True,False,False,False,False
9800,1200,2,2,False,False,True,False,True,False,False,False,False
14500,1107,3,2,False,True,False,False,True,False,False,False,False
15000,550,1,1,False,True,False,False,True,False,False,False,False
22000,1150,2,2,False,True,False,False,True,False,False,False,False
9000,600,2,2,False,False,True,False,True,False,False,False,False
18000,1235,3,2,False,True,False,False,True,False,False,False,False
8500,600,1,2,False,False,True,False,True,False,False,False,False
6500,400,1,2,False,True,False,False,True,False,False,False,False
40000,1400,3,3,False,True,False,False,True,False,False,False,False
17000,800,3,2,False,False,True,False,True,False,False,False,False
12000,700,2,2,False,False,True,False,True,False,False,False,False
30000,900,2,2,False,True,False,False,True,False,False,False,False
4000,400,1,1,False,False,True,False,True,False,False,False,False
14000,850,2,2,True,False,False,False,True,False,False,False,False
25000,1415,3,2,True,False,False,False,True,False,False,False,False
8000,281,1,1,False,False,True,False,True,False,False,False,False
12500,600,1,1,True,False,False,False,True,False,False,False,False
100000,6000,5,4,False,True,False,False,True,False,False,False,False
14000,1050,2,2,False,False,True,False,True,False,False,False,False
7500,390,1,1,False,False,True,False,True,False,False,False,False
17500,950,3,2,False,True,False,False,True,False,False,False,False
27000,1500,3,3,False,True,False,False,True,False,False,False,False
16500,200,2,2,False,False,True,False,True,False,False,False,False
12000,926,2,2,False,True,False,False,True,False,False,False,False
45000,1700,3,3,False,True,False,False,True,False,False,False,False
15000,1068,2,2,False,True,False,False,True,False,False,False,False
14000,1800,3,3,False,True,False,False,True,False,False,False,False
17000,590,2,2,False,True,False,False,True,False,False,False,False
34999,1400,3,3,False,True,False,False,True,False,False,False,False
7000,550,1,1,False,True,False,False,True,False,False,False,False
10500,520,1,1,False,True,False,False,True,False,False,False,False
15000,900,2,2,False,True,False,False,True,False,False,False,False
10000,700,2,2,False,True,False,False,True,False,False,False,False
7000,400,1,1,False,True,False,False,True,False,False,False,False
200000,2280,4,4,False,True,False,False,True,False,False,False,False
12000,826,2,2,False,True,False,False,True,False,False,False,False
10000,1050,2,2,False,True,False,False,True,False,False,False,False
15000,700,2,2,False,True,False,False,True,False,False,False,False
19000,800,2,2,False,True,False,False,True,False,False,False,False
25000,850,2,2,True,False,False,False,True,False,False,False,False
10000,502,1,1,False,False,True,False,True,False,False,False,False
13000,925,2,2,False,False,True,False,True,False,False,False,False
12500,500,2,1,False,False,True,False,True,False,False,False,False
10000,950,2,2,False,False,True,False,True,False,False,False,False
16000,930,2,2,False,True,False,False,True,False,False,False,False
11000,950,2,2,False,True,False,False,True,False,False,False,False
13000,800,2,2,False,True,False,False,True,False,False,False,False
15000,950,2,1,False,True,False,False,True,False,False,False,False
15000,1100,3,2,False,False,True,False,True,False,False,False,False
20000,750,2,3,False,False,True,False,True,False,False,False,False
12000,1000,2,2,False,True,False,False,True,False,False,False,False
600000,950,2,2,False,False,True,False,True,False,False,False,False
11000,800,2,2,False,True,False,False,True,False,False,False,False
10000,500,1,1,False,False,True,False,True,False,False,False,False
30000,1500,3,3,False,True,False,False,True,False,False,False,False
8000,550,1,1,True,False,False,False,True,False,False,False,False
7000,400,1,1,False,True,False,False,True,False,False,False,False
10000,550,1,1,False,False,True,False,True,False,False,False,False
9300,730,2,1,False,False,True,False,True,False,False,False,False
10500,1000,2,2,False,True,False,False,True,False,False,False,False
16000,975,2,2,False,True,False,False,True,False,False,False,False
20000,1800,2,2,False,True,False,False,True,False,False,False,False
9000,745,2,2,False,True,False,False,True,False,False,False,False
18000,900,2,2,False,True,False,False,True,False,False,False,False
10000,600,2,2,False,False,True,False,True,False,False,False,False
16000,600,2,2,False,False,True,False,True,False,False,False,False
13500,450,1,1,False,False,True,False,True,False,False,False,False
16000,1030,2,2,False,True,False,False,True,False,False,False,False
8500,833,2,2,False,False,True,False,True,False,False,False,False
15000,1000,2,2,False,True,False,False,True,False,False,False,False
8200,840,2,2,False,False,True,False,True,False,False,False,False
20000,750,2,2,True,False,False,False,True,False,False,False,False
9000,950,2,2,False,True,False,False,True,False,False,False,False
13500,550,1,1,False,True,False,False,True,False,False,False,False
26000,1125,3,2,False,True,False,False,True,False,False,False,False
11000,700,2,2,False,False,True,False,True,False,False,False,False
18000,1100,2,2,False,True,False,False,True,False,False,False,False
10000,700,2,2,False,False,True,False,True,False,False,False,False
40000,1250,3,3,False,True,False,False,True,False,False,False,False
24000,1100,2,2,False,False,True,False,True,False,False,False,False
18000,475,1,1,False,True,False,False,True,False,False,False,False
11000,530,2,1,False,True,False,False,True,False,False,False,False
23000,1050,2,2,False,True,False,False,True,False,False,False,False
11000,830,2,2,False,True,False,False,True,False,False,False,False
8000,809,2,2,False,False,True,False,True,False,False,False,False
15000,900,2,2,False,True,False,False,True,False,False,False,False
9500,700,1,1,False,True,False,False,True,False,False,False,False
13500,1150,2,2,False,True,False,False,True,False,False,False,False
11000,750,1,1,False,True,False,False,True,False,False,False,False
13000,920,2,2,False,True,False,False,True,False,False,False,False
25000,1050,2,2,False,True,False,False,True,False,False,False,False
12000,1800,2,2,False,False,True,False,True,False,False,False,False
25000,1000,2,2,False,True,False,False,True,False,False,False,False
8500,1062,3,2,False,True,False,False,True,False,False,False,False
8500,800,2,2,False,False,True,False,True,False,False,False,False
5000,450,1,1,False,False,True,False,True,False,False,False,False
8500,900,2,1,False,False,True,False,True,False,False,False,False
100000,2240,4,4,True,False,False,False,True,False,False,False,False
7500,500,1,1,False,False,True,False,True,False,False,False,False
7000,750,1,1,False,False,True,False,True,False,False,False,False
26000,1400,3,3,False,True,False,False,True,False,False,False,False
12000,1200,2,2,False,True,False,False,True,False,False,False,False
18000,1424,2,2,False,True,False,False,True,False,False,False,False
13000,450,1,1,False,False,True,False,True,False,False,False,False
160000,2700,3,2,True,False,False,False,True,False,False,False,False
8000,805,2,2,False,False,True,False,True,False,False,False,False
6000,434,1,1,False,False,True,False,True,False,False,False,False
12500,1000,2,2,False,True,False,False,True,False,False,False,False
6500,595,1,1,False,True,False,False,True,False,False,False,False
10000,685,2,2,False,False,True,False,True,False,False,False,False
12500,1075,2,2,False,True,False,False,True,False,False,False,False
22000,1100,3,3,False,True,False,False,True,False,False,False,False
17000,950,2,2,False,False,True,False,True,False,False,False,False
20000,1500,3,3,False,False,True,False,True,False,False,False,False
22000,1100,3,2,False,True,False,False,True,False,False,False,False
11500,1100,2,2,False,True,False,False,True,False,False,False,False
23000,1000,3,3,False,False,True,False,True,False,False,False,False
19000,800,2,2,False,True,False,False,True,False,False,False,False
45000,1500,3,2,False,True,False,False,True,False,False,False,False
17000,1250,3,2,False,True,False,False,True,False,False,False,False
9500,650,2,2,False,False,True,False,True,False,False,False,False
45000,1650,3,3,False,False,True,False,True,False,False,False,False
60000,2317,4,4,False,False,True,False,True,False,False,False,False
12000,950,2,2,False,True,False,False,True,False,False,False,False
40000,1700,3,3,True,False,False,False,True,False,False,False,False
16000,1300,3,2,True,False,False,False,True,False,False,False,False
9000,805,2,2,False,True,False,False,True,False,False,False,False
35000,1109,2,2,False,True,False,False,True,False,False,False,False
4000,300,1,1,False,False,True,False,True,False,False,False,False
11000,700,2,1,False,False,True,False,True,False,False,False,False
9500,950,2,2,False,True,False,False,True,False,False,False,False
25000,1290,3,3,False,False,True,False,True,False,False,False,False
10000,950,2,2,False,False,True,False,True,False,False,False,False
12000,400,1,1,True,False,False,False,True,False,False,False,False
19397,2000,2,2,True,False,False,False,True,False,False,False,False
12000,939,2,2,False,True,False,False,True,False,False,False,False
10000,1200,3,3,False,False,True,False,True,False,False,False,False
20000,1800,2,2,False,True,False,False,True,False,False,False,False
15000,1200,3,2,False,False,True,False,True,False,False,False,False
28000,1200,2,2,False,True,False,False,True,False,False,False,False
10000,1750,3,3,False,False,True,False,True,False,False,False,False
3500,300,1,1,False,False,True,False,True,False,False,False,False
8000,650,1,1,False,False,True,False,True,False,False,False,False
13500,950,2,2,False,True,False,False,True,False,False,False,False
36000,1610,3,3,False,True,False,False,True,False,False,False,False
15000,900,2,2,False,False,True,False,True,False,False,False,False
5000,550,1,1,False,False,True,False,True,False,False,False,False
10000,700,2,2,False,False,True,False,True,False,False,False,False
10000,800,2,2,False,False,True,False,True,False,False,False,False
8500,580,2,2,False,True,False,False,True,False,False,False,False
11000,950,2,2,False,True,False,False,True,False,False,False,False
8000,700,1,1,False,False,True,False,True,False,False,False,False
12000,600,2,1,False,True,False,False,True,False,False,False,False
5000,200,1,1,False,True,False,False,True,False,False,False,False
7000,600,1,1,False,True,False,False,True,False,False,False,False
15000,550,2,2,False,False,True,False,True,False,False,False,False
10000,600,1,1,False,False,True,False,True,False,False,False,False
37500,1680,3,3,False,True,False,False,True,False,False,False,False
7000,1100,2,2,False,False,True,False,True,False,False,False,False
6500,600,1,1,False,False,True,False,True,False,False,False,False
16000,820,2,2,False,True,False,False,True,False,False,False,False
34000,1125,3,3,False,True,False,False,True,False,False,False,False
11500,973,2,2,False,True,False,False,True,False,False,False,False
15000,780,2,1,True,False,False,False,True,False,False,False,False
8000,400,1,1,False,False,True,False,True,False,False,False,False
220000,4000,4,4,False,True,False,False,True,False,False,False,False
22000,1000,2,2,False,True,False,False,True,False,False,False,False
85000,3500,3,3,False,True,False,False,True,False,False,False,False
6000,350,1,1,False,True,False,False,True,False,False,False,False
14000,800,2,2,False,True,False,False,True,False,False,False,False
11500,700,2,2,False,False,True,False,True,False,False,False,False
6000,550,1,1,False,False,True,False,True,False,False,False,False
24000,2100,3,4,False,True,False,False,True,False,False,False,False
32000,1700,3,3,False,True,False,False,True,False,False,False,False
16000,1420,3,2,False,True,False,False,True,False,False,False,False
13000,950,2,2,False,True,False,False,True,False,False,False,False
14000,780,2,2,False,True,False,False,True,False,False,False,False
7500,800,1,1,False,False,True,False,True,False,False,False,False
10000,500,2,1,False,True,False,False,True,False,False,False,False
18500,1000,2,2,False,True,False,False,True,False,False,False,False
12000,750,2,2,False,False,True,False,True,False,False,False,False
17000,1200,2,2,False,False,True,False,True,False,False,False,False
35000,1152,3,3,False,True,False,False,True,False,False,False,False
9000,843,2,2,False,True,False,False,True,False,False,False,False
13000,900,2,2,False,False,True,False,True,False,False,False,False
27999,1250,2,2,False,True,False,False,True,False,False,False,False
11000,650,2,2,False,False,True,False,True,False,False,False,False
140000,2600,4,4,False,True,False,False,True,False,False,False,False
12000,700,1,1,False,False,True,False,True,False,False,False,False
13000,720,2,2,False,False,True,False,True,False,False,False,False
250000,3500,4,4,False,True,False,False,True,False,False,False,False
80000,3000,4,4,False,False,True,False,True,False,False,False,False
22999,1144,2,2,False,True,False,False,True,False,False,False,False
36000,1750,3,3,False,False,True,False,True,False,False,False,False
70000,1450,3,2,False,False,True,False,True,False,False,False,False
12500,590,2,1,False,False,True,False,True,False,False,False,False
18000,900,2,2,False,True,False,False,True,False,False,False,False
10000,800,2,1,False,True,False,False,True,False,False,False,False
18000,1000,2,2,False,True,False,False,True,False,False,False,False
37000,1650,3,3,False,True,False,False,True,False,False,False,False
18000,700,2,2,False,True,False,False,True,False,False,False,False
25000,1280,3,2,False,True,False,False,True,False,False,False,False
10000,700,2,2,False,False,True,False,True,False,False,False,False
15000,980,2,2,False,False,True,False,True,False,False,False,False
15000,900,2,2,False,True,False,False,True,False,False,False,False
9000,450,1,1,False,False,True,False,True,False,False,False,False
14000,1200,2,2,False,False,True,False,True,False,False,False,False
8500,650,2,2,False,True,False,False,True,False,False,False,False
35000,1903,3,3,False,True,False,False,True,False,False,False,False
10000,650,2,1,False,True,False,False,True,False,False,False,False
5000,450,1,1,False,False,True,False,True,False,False,False,False
23000,900,2,2,False,False,True,False,True,False,False,False,False
15000,550,2,1,False,False,True,False,True,False,False,False,False
18500,750,2,2,False,True,False,False,True,False,False,False,False
28000,1000,2,2,False,True,False,False,True,False,False,False,False
32000,1050,3,3,False,True,False,False,True,False,False,False,False
14000,650,1,2,True,False,False,False,True,False,False,False,False
7000,400,1,1,False,True,False,False,True,False,False,False,False
33000,1075,3,3,False,True,False,False,True,False,False,False,False
100000,2000,3,3,False,True,False,False,True,False,False,False,False
18000,720,2,2,False,True,False,False,True,False,False,False,False
16000,1000,3,2,False,False,True,False,True,False,False,False,False
8500,500,1,1,False,False,True,False,True,False,False,False,False
10000,900,2,2,True,False,False,False,True,False,False,False,False
13500,900,2,2,False,True,False,False,True,False,False,False,False
19000,900,2,2,False,True,False,False,True,False,False,False,False
11500,1000,1,2,False,False,True,False,True,False,False,False,False
22000,1300,3,3,False,True,False,False,True,False,False,False,False
12000,1383,3,3,False,True,False,False,True,False,False,False,False
10000,800,2,2,False,True,False,False,True,False,False,False,False
15000,1500,2,2,False,False,True,False,True,False,False,False,False
35000,1350,3,2,False,True,False,False,True,False,False,False,False
70000,2000,3,3,False,True,False,False,True,False,False,False,False
32000,1200,3,2,False,False,True,False,True,False,False,False,False
35000,1912,3,3,False,False,True,False,True,False,False,False,False
10000,500,1,1,False,False,True,False,True,False,False,False,False
11000,950,2,2,False,False,True,False,True,False,False,False,False
12000,1000,2,2,False,False,True,False,True,False,False,False,False
40000,1600,3,3,False,False,True,False,True,False,False,False,False
8000,900,2,2,False,False,True,False,True,False,False,False,False
20000,1265,3,2,False,True,False,False,True,False,False,False,False
12000,1060,3,2,False,True,False,False,True,False,False,False,False
15000,1050,2,2,False,True,False,False,True,False,False,False,False
27000,1500,3,3,False,False,True,False,True,False,False,False,False
13000,890,2,2,False,False,True,False,True,False,False,False,False
9000,700,2,3,False,False,True,False,True,False,False,False,False
25000,1146,3,2,False,True,False,False,True,False,False,False,False
12000,700,1,1,False,True,False,False,True,False,False,False,False
18000,800,2,2,False,True,False,False,True,False,False,False,False
9500,640,2,2,False,False,True,False,True,False,False,False,False
14000,909,2,2,False,True,False,False,True,False,False,False,False
40000,2400,4,3,False,False,True,False,True,False,False,False,False
70000,3800,4,4,False,True,False,False,True,False,False,False,False
15000,400,2,2,False,False,True,False,True,False,False,False,False
8500,886,2,2,False,False,True,False,True,False,False,False,False
27500,1570,3,3,False,True,False,False,True,False,False,False,False
15000,900,2,2,False,False,True,False,True,False,False,False,False
5000,400,1,1,False,False,True,False,True,False,False,False,False
26000,1600,2,2,False,True,False,False,True,False,False,False,False
14000,1000,2,2,False,False,True,False,True,False,False,False,False
20000,850,2,2,False,True,False,False,True,False,False,False,False
12000,750,2,2,False,False,True,False,True,False,False,False,False
17000,750,2,2,False,False,True,False,True,False,False,False,False
75000,2000,3,3,False,True,False,False,True,False,False,False,False
19500,1270,3,2,False,True,False,False,True,False,False,False,False
10000,2000,2,2,False,True,False,False,True,False,False,False,False
32000,1250,2,2,True,False,False,False,True,False,False,False,False
15000,1000,2,2,False,False,True,False,True,False,False,False,False
28000,1050,3,3,False,True,False,False,True,False,False,False,False
10677,800,2,2,False,True,False,False,True,False,False,False,False
50000,1625,3,3,True,False,False,False,True,False,False,False,False
32500,1535,3,3,False,False,True,False,True,False,False,False,False
23000,850,2,2,True,False,False,False,True,False,False,False,False
75000,3800,4,4,False,True,False,False,False,False,True,False,False
250000,4500,4,4,False,True,False,False,False,False,True,False,False
10000,1100,2,2,False,False,True,False,False,False,True,False,False
60000,3200,3,3,False,True,False,False,False,False,True,False,False
12000,647,2,1,False,False,True,False,False,False,True,False,False
48000,1798,3,3,False,True,False,False,False,False,True,False,False
58000,1700,3,3,True,False,False,False,False,False,True,False,False
14000,930,2,2,False,True,False,False,False,False,True,False,False
7000,150,1,1,False,False,True,False,False,False,True,False,False
13000,1200,2,2,False,True,False,False,False,False,True,False,False
11000,1250,2,2,False,False,True,False,False,False,True,False,False
9500,900,2,2,False,True,False,False,False,False,True,False,False
7500,500,1,1,False,True,False,False,False,False,True,False,False
14000,900,2,2,False,True,False,False,False,False,True,False,False
16000,1100,2,2,True,False,False,False,False,False,True,False,False
18000,1500,3,3,False,True,False,False,False,False,True,False,False
8200,500,1,1,False,False,True,False,False,False,True,False,False
12000,1300,3,3,True,False,False,False,False,False,True,False,False
10000,300,1,1,True,False,False,False,False,False,True,False,False
13000,800,2,2,False,True,False,False,False,False,True,False,False
22000,1400,3,2,False,True,False,False,False,False,True,False,False
10500,500,1,1,True,False,False,False,False,False,True,False,False
11000,750,2,2,False,False,True,False,False,False,True,False,False
20000,1200,3,3,False,True,False,False,False,False,True,False,False
14000,1350,3,2,False,True,False,False,False,False,True,False,False
12500,1400,2,2,False,False,True,False,False,False,True,False,False
10500,450,1,1,False,False,True,False,False,False,True,False,False
30000,2061,3,3,True,False,False,False,False,False,True,False,False
11000,100,2,2,True,False,False,False,False,False,True,False,False
9000,1100,2,2,False,True,False,False,False,False,True,False,False
35000,1650,3,3,False,True,False,False,False,False,True,False,False
23382,1500,3,3,False,True,False,False,False,False,True,False,False
9500,1140,2,2,False,True,False,False,False,False,True,False,False
9000,990,2,2,False,False,True,False,False,False,True,False,False
60000,1700,3,3,False,True,False,False,False,False,True,False,False
11000,1200,2,2,False,False,True,False,False,False,True,False,False
11000,850,2,2,False,False,True,False,False,False,True,False,False
11000,900,2,2,False,False,True,False,False,False,True,False,False
8000,800,2,2,False,True,False,False,False,False,True,False,False
9000,1000,2,2,False,False,True,False,False,False,True,False,False
8000,1020,2,2,False,True,False,False,False,False,True,False,False
5500,300,1,1,False,False,True,False,False,False,True,False,False
12000,1800,2,2,False,True,False,False,False,False,True,False,False
25000,919,3,2,False,True,False,False,False,False,True,False,False
23000,25,3,3,False,True,False,False,False,False,True,False,False
12000,1050,2,2,False,True,False,False,False,False,True,False,False
6500,200,2,2,False,False,True,False,False,False,True,False,False
9000,450,1,1,False,False,True,False,False,False,True,False,False
25000,1000,4,3,False,True,False,False,False,False,True,False,False
12500,1250,3,2,False,True,False,False,False,False,True,False,False
45000,1900,3,3,False,False,True,False,False,False,True,False,False
27000,1500,2,2,False,True,False,False,False,False,True,False,False
75000,2395,3,3,False,True,False,False,False,False,True,False,False
9000,1800,2,2,True,False,False,False,False,False,True,False,False
12000,700,2,2,False,False,True,False,False,False,True,False,False
24000,1700,3,2,False,False,True,False,False,False,True,False,False
15000,1200,2,2,False,False,True,False,False,False,True,False,False
24000,1600,3,3,False,True,False,False,False,False,True,False,False
12000,745,2,2,False,False,True,False,False,False,True,False,False
27000,2210,3,3,False,True,False,False,False,False,True,False,False
30000,1450,3,3,False,True,False,False,False,False,True,False,False
20000,1400,3,3,False,True,False,False,False,False,True,False,False
22000,2000,3,3,True,False,False,False,False,False,True,False,False
25000,1815,4,3,False,True,False,False,False,False,True,False,False
23000,1000,2,1,False,True,False,False,False,False,True,False,False
12000,1000,2,2,False,False,True,False,False,False,True,False,False
18000,1200,2,3,False,False,True,False,False,False,True,False,False
55000,2430,3,3,False,True,False,False,False,False,True,False,False
5000,140,1,1,False,False,True,False,False,False,True,False,False
13000,1200,2,2,False,True,False,False,False,False,True,False,False
9000,1100,2,3,False,False,True,False,False,False,True,False,False
7000,800,2,2,False,False,True,False,False,False,True,False,False
28000,1500,3,3,False,True,False,False,False,False,True,False,False
15000,1200,2,2,False,True,False,False,False,False,True,False,False
14000,1350,3,3,False,True,False,False,False,False,True,False,False
45000,2300,5,3,False,False,True,False,False,False,True,False,False
12000,1300,1,2,True,False,False,False,False,False,True,False,False
12500,1000,2,2,False,True,False,False,False,False,True,False,False
13000,1210,2,2,False,False,True,False,False,False,True,False,False
9500,1050,2,2,False,False,True,False,False,False,True,False,False
35000,1600,3,3,False,True,False,False,False,False,True,False,False
4000,300,1,1,False,False,True,False,False,False,True,False,False
8000,300,1,1,False,True,False,False,False,False,True,False,False
12500,1010,2,2,False,False,True,False,False,False,True,False,False
65000,1850,3,3,True,False,False,False,False,False,True,False,False
13000,1300,2,2,False,True,False,False,False,False,True,False,False
12500,1100,2,2,False,False,True,False,False,False,True,False,False
45000,2200,3,3,False,True,False,False,False,False,True,False,False
6000,500,1,1,False,False,True,False,False,False,True,False,False
50000,2290,3,3,False,True,False,False,False,False,True,False,False
40000,1900,3,3,False,True,False,False,False,False,True,False,False
30000,1600,3,3,False,True,False,False,False,False,True,False,False
7000,800,2,1,False,False,True,False,False,False,True,False,False
25000,1600,3,3,True,False,False,False,False,False,True,False,False
9000,500,1,1,False,False,True,False,False,False,True,False,False
16000,1500,3,3,True,False,False,False,False,False,True,False,False
10500,650,1,1,False,True,False,False,False,False,True,False,False
100000,3300,4,4,False,True,False,False,False,False,True,False,False
9000,1200,2,2,False,False,True,False,False,False,True,False,False
11000,800,2,2,False,True,False,False,False,False,True,False,False
24000,1200,3,4,False,True,False,False,False,False,True,False,False
12000,1000,2,1,False,False,True,False,False,False,True,False,False
20000,1600,2,3,False,False,True,False,False,False,True,False,False
24000,1200,2,2,True,False,False,False,False,False,True,False,False
12000,1100,2,2,False,True,False,False,False,False,True,False,False
12000,1250,3,3,False,True,False,False,False,False,True,False,False
10000,1100,2,2,False,False,True,False,False,False,True,False,False
45000,1600,2,2,True,False,False,False,False,False,True,False,False
